ensembl_gene_id,gene_name,chromosome,gene_type,go_ids,go_terms,ribosomal_evidence,ensembl_dataset,go_obo_source,filter_note
ENSG00000243779,RPL36AP49,18,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000243780,RPL21P114,15,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000243806,RPL7P18,5,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000243830,RPL15P17,12,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000243844,RPL17P33,8,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000243859,RPL5P17,5,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000243864,RPS3AP50,19,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000243894,RPS3AP16,4,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000243914,RPL5P14,5,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000243916,RPS2P42,12,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000243920,RPS26P24,4,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000243925,RPS24P18,18,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000243930,RPS12P21,11,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000243964,RPL23AP65,11,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000243988,RPS24P17,16,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244004,RPS3AP19,4,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244019,RPS2P24,5,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244021,RPL21P53,4,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244031,RPS3AP17,4,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244043,RPS27P27,16,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244052,RPL5P24,8,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244060,RPS2P41,12,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244071,RPL9P33,19,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244083,RPL34P12,4,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244088,RPL23AP44,5,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244097,RPS4XP17,17,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244113,RPL9P20,8,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244134,RPS12P20,11,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244146,RPL26P16,4,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244159,RPS27AP13,8,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244176,RPS2P37,11,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244217,RPS4XP10,8,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244229,RPL26P35,18,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244235,RPL17P30,8,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244244,RPS3AP42,11,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244249,RPS2P19,3,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244251,RPL9P27,15,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244253,RPS29P24,19,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244259,RPL15P15,11,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244266,RPL26P33,12,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244267,RPL34P22,11,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244270,RPL32P29,14,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244283,RPL23AP73,17,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244289,RPS3AP35,8,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244295,RPS20P21,8,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244363,RPL7P23,5,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244378,RPS2P45,16,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244390,RPS6P22,12,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244398,RPL36AP37,11,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244400,RPS4XP12,11,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244413,RPL23AP56,8,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244427,RPS3AP31,8,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244432,RPL39P28,12,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244451,RPL34P21,11,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244470,RPL6P14,4,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244485,RPL18P13,16,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244527,RPL21P128,18,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244538,RPS27P13,4,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244540,RPL35AP29,12,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244551,RPL34P29,16,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244563,RPS26P19,2,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244573,RPL30P11,12,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244582,RPL21P120,17,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244585,RPL12P33,12,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244593,RPL10AP11,8,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244621,RPS17P11,5,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244630,RPS26P27,5,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244641,RPS26P43,11,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244662,RPL21P102,12,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244674,RPS3AP15,3,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244708,RPL23P10,8,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244712,RPL29P27,12,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244717,RPS27P14,5,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244740,RPL31P23,3,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244743,RPL35AP27,12,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000244753,RPL15P21,17,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000245970,RPL30-AS1,8,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000248439,RPL23AP94,4,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000248843,RPL7AP29,4,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000249510,RPL6P23,8,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000249851,RPS27AP18,5,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000249987,RPS4XP20,19,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000250318,RPL13AP26,22,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000250403,RPL7L1P14,4,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000250475,RPL6P11,4,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000250752,RPL23AP96,8,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000251464,RPL7L1P13,4,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000251597,RPL37P25,5,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000253109,RPL12P22,5,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000253114,RPL7L1P18,8,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000253155,RPL26P18,5,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000253332,RPL7AP80,8,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000253646,RPL6P32,5,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000253946,RPL21P59,5,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000253964,RPL31P40,8,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000253995,RPL10P18,8,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000254200,RPL7AP33,5,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000254252,RPL7P20,5,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000255106,RPL7AP79,11,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000255361,RPL7L1P17,8,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000255903,RPL12P46,11,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000255949,RPS6KB2-AS1,11,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000255991,RPL7AP74,12,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000256358,RPL31P57,17,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000257074,RPL29P33,19,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000257529,RPL36A-HNRNPH2,X,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000258013,RPL3P13,4,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000258245,RPL10P13,12,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000259208,RPL7L1P15,15,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000259535,RPL21P12,14,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000259545,RPL15P19,15,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000259674,RPL7AP75,15,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000260031,RPL10P14,16,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000260494,RPL7L1P16,16,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
ENSG00000260615,RPL23AP97,13,,,,gene_name_pattern:RPL*/RPS*,mygene.info:v3;fetched=2026-01-12,http://purl.obolibrary.org/obo/go.obo,Structural ribosomal protein (RPL*/RPS* pattern) for QC
